year,start_station_id,end_station_id,n_trips,duration
2015,73,62,17,42051
2015,73,63,56,42344
2015,73,64,43,47129
2015,73,65,95,172668
2015,73,66,43,106134
2015,73,67,123,209375
2015,73,68,60,37572
2015,73,69,101,109028
2015,73,70,384,453382
2015,73,71,169,218801
2015,73,72,78,84183
2015,73,73,127,848424
2015,73,74,71,251523
2015,73,75,161,73659
2015,73,76,290,223714
2015,73,77,834,370655
2015,73,82,58,73529
2015,74,39,95,152958
2015,74,41,63,34065
2015,74,42,157,60312
2015,74,45,24,43384
2015,74,46,78,49017
2015,74,47,78,41003
2015,74,48,571,374215
2015,74,49,184,47514
2015,74,50,41,236755
2015,74,51,267,86194
2015,74,54,502,279556
2015,74,55,82,24840
2015,74,56,12,16854
2015,74,57,145,121237
2015,74,58,19,46397
2015,74,59,54,77664
2015,74,60,1314,932894
2015,74,61,1685,943106
2015,74,62,30,35854
2015,74,63,234,88455
2015,74,64,266,148834
2015,74,65,567,551432
2015,74,66,36,67788
2015,74,67,78,287896
2015,74,68,124,82377
2015,74,69,810,572265
2015,74,70,1294,922146
2015,74,71,82,67387
2015,74,72,65,80638
2015,74,73,66,148745
2015,74,74,200,1162455
2015,74,75,93,87357
2015,74,76,144,213599
2015,74,77,50,30883
2015,74,82,233,95873
2015,75,39,211,409215
2015,75,41,66,42783
2015,75,42,108,38610
2015,75,45,170,49028
2015,75,46,84,33924
2015,75,47,63,69957
2015,75,48,34,42337
2015,75,49,63,35097
2015,75,50,169,95072
2015,75,51,139,62382
2015,75,54,262,142607
2015,75,55,97,22147
2015,75,56,21,27357
2015,75,57,55,34922
2015,75,58,32,23916
2015,75,59,38,31505
2015,75,60,234,447964
2015,75,61,129,121794
2015,75,62,26,9198
2015,75,63,66,32062
2015,75,64,70,26590
2015,75,65,29,38941
2015,75,66,164,154884
2015,75,67,229,221076
2015,75,68,45,31084
2015,75,69,165,137246
2015,75,70,488,441525
2015,75,71,177,108194
2015,75,72,127,74933
2015,75,73,51,98805
2015,75,74,103,40574
2015,75,75,99,350954
2015,75,76,262,298273
2015,75,77,31,124710
2015,75,82,162,75751
2015,76,39,110,407936
2015,76,41,69,33775
2015,76,42,39,36725
2015,76,45,104,54329
2015,76,46,90,46163
2015,76,47,45,43514
2015,76,48,73,125298
2015,76,49,126,70578
2015,76,50,318,311242
2015,76,51,56,36093
2015,76,54,108,115605
2015,76,55,451,207191
2015,76,56,124,54409
2015,76,57,128,43939
2015,76,58,84,141964
2015,76,59,63,66575
2015,76,60,252,758945
2015,76,61,176,215983
2015,76,62,84,36449
2015,76,63,105,65567
2015,76,64,103,65002
2015,76,65,107,92008
2015,76,66,179,196511
2015,76,67,814,541276
2015,76,68,74,27970
2015,76,69,382,214597
2015,76,70,1051,539029
2015,76,71,52,214761
2015,76,72,249,123963
2015,76,73,111,205018
2015,76,74,216,188550
2015,76,75,116,153029
2015,76,76,204,1757426
2015,76,77,185,302740
2015,76,82,79,88943
2015,77,39,186,148913
2015,77,41,69,27978
2015,77,42,182,69899
2015,77,45,204,59365
2015,77,46,64,41336
2015,77,47,19,31074
2015,77,48,61,116058
2015,77,49,63,30139
2015,77,50,498,325220
2015,77,51,115,72394
2015,77,54,83,54178
2015,77,55,198,62326
2015,77,56,115,84216
2015,77,57,121,49661
2015,77,58,37,39084
2015,77,59,67,44170
2015,77,60,451,539806
2015,77,61,569,293775
2015,77,62,180,58233
2015,77,63,144,24821
2015,77,64,978,295175
2015,77,65,167,148528
2015,77,66,147,179870
2015,77,67,173,258037
2015,77,68,204,2202302
2015,77,69,456,355376
2015,77,70,721,579798
2015,77,71,84,194487
2015,77,72,161,119944
2015,77,73,341,203316
2015,77,74,266,175467
2015,77,75,36,103506
2015,77,76,142,223238
2015,77,77,84,356021
2015,77,82,246,121168
2015,80,2,7,8708
2015,80,3,6,8257
2015,80,4,3,3323
2015,80,5,3,3189
2015,80,6,120,277290
2015,80,8,3,3104
2015,80,9,8,5962
2015,80,10,4,4052
2015,80,11,9,9717
2015,80,12,3,22315
2015,80,13,5,5306
2015,80,14,21,28252
2015,80,16,2,2521
2015,80,80,16,110940
2015,80,84,134,94424
2015,82,39,68,45928
2015,82,41,227,56744
2015,82,42,107,25436
2015,82,45,73,21211
2015,82,46,20,54073
2015,82,47,75,52514
2015,82,48,23,34654
2015,82,49,48,30178
2015,82,50,126,100869
2015,82,51,51,20510
2015,82,54,184,126740
2015,82,55,364,159860
2015,82,56,462,295342
2015,82,57,103,91853
2015,82,58,11,12069
2015,82,59,12,40966
2015,82,60,185,227922
2015,82,61,238,186791
2015,82,62,8,7054
2015,82,63,31,17231
2015,82,64,53,36341
2015,82,65,27,37776
2015,82,66,20,38038
2015,82,67,54,54384
2015,82,68,15,10032
2015,82,69,303,328330
2015,82,70,728,665495
2015,82,71,111,100969
2015,82,72,60,104661
2015,82,73,44,74236
2015,82,74,493,207536
2015,82,75,418,153138
2015,82,76,91,106789
2015,82,77,340,150132
2015,82,82,115,326779
2015,83,22,149,114035
2015,83,23,6,3205
2015,83,24,1,1256
2015,83,26,2,6574
2015,83,83,15,314507
2015,84,2,261,158437
2015,84,3,44,27472
2015,84,4,11,5725
2015,84,5,8,24284
2015,84,6,63,25149
2015,84,7,15,8605
2015,84,8,4,2342
2015,84,9,30,12197
2015,84,10,10,12147
2015,84,11,13,13367
2015,84,12,5,3895
2015,84,13,8,5107
2015,84,14,20,13665
2015,84,80,131,62735
2015,84,84,27,101512
